split,year,month,date,hour,station,actual_mm,rain_tier,regime,ar_like_hour,ar_like_day,echo_top_m,max_z_height_m,rhohv_min,reflectivity_dbz,z_per_mm
train,2022,3,2022-03-28,2022-03-28 06:00:00,Dangermond_Oaks,0.0,dry_light,light_dry,0,0,nan,909.0909,0.9125523,7.823179,nan
train,2022,3,2022-03-28,2022-03-28 06:00:00,Dangermond_Sutter,0.0,dry_light,light_dry,0,0,nan,1272.7273,0.66129905,7.7889457,nan
train,2022,3,2022-03-28,2022-03-28 06:00:00,Dangermond_Tinta,0.0,dry_light,light_dry,0,0,nan,909.0909,0.71856385,9.856753,nan
train,2022,3,2022-03-28,2022-03-28 07:00:00,Dangermond_Oaks,0.0,dry_light,light_dry,0,0,nan,3090.9092,0.8303687,8.075837,nan
train,2022,3,2022-03-28,2022-03-28 07:00:00,Dangermond_Sutter,0.254,dry_light,light_dry,0,0,nan,2727.2727,0.7154268,8.787687,34.59719410092812
train,2022,3,2022-03-28,2022-03-28 07:00:00,Dangermond_Tinta,0.254,dry_light,light_dry,0,0,nan,2727.2727,0.75848985,12.141247,47.80018423485944
train,2022,3,2022-03-28,2022-03-28 08:00:00,Dangermond_Oaks,0.254,dry_light,light_dry,0,0,2363.6365,2000.0,0.92943096,25.360798,99.84566095307117
train,2022,3,2022-03-28,2022-03-28 08:00:00,Dangermond_Sutter,0.762,dry_light,light_dry,0,0,2000.0,2000.0,0.8532904,27.100733,35.56526614612169
train,2022,3,2022-03-28,2022-03-28 08:00:00,Dangermond_Tinta,0.762,dry_light,light_dry,0,0,1272.7273,1272.7273,0.7467458,28.308744,37.15058324218109
train,2022,3,2022-03-28,2022-03-28 09:00:00,Dangermond_Oaks,2.54,moderate,bright_band,0,0,3818.182,2000.0,0.9300453,34.479336,13.574541647603192
train,2022,3,2022-03-28,2022-03-28 09:00:00,Dangermond_Sutter,1.778,moderate,bright_band,0,0,2727.2727,2000.0,0.8779274,37.025448,20.82421138664735
train,2022,3,2022-03-28,2022-03-28 09:00:00,Dangermond_Tinta,4.318,moderate,bright_band,0,0,4545.4546,2363.6365,0.89858454,38.42706,8.899272620098191
train,2022,3,2022-03-28,2022-03-28 10:00:00,Dangermond_Oaks,8.89,heavy,bright_band,0,0,4545.4546,1636.3636,0.8309352,39.37557,4.429197794138648
train,2022,3,2022-03-28,2022-03-28 10:00:00,Dangermond_Sutter,10.414,heavy,bright_band,0,0,4909.091,2000.0,0.92413366,37.91921,3.6411761596515584
train,2022,3,2022-03-28,2022-03-28 10:00:00,Dangermond_Tinta,7.112,heavy,bright_band,0,0,4545.4546,1636.3636,0.91455686,39.645626,5.57446935715906
train,2022,3,2022-03-28,2022-03-28 11:00:00,Dangermond_Oaks,12.7,heavy,bright_band,0,0,5636.364,1636.3636,0.8775319,43.005592,3.3862671138733393
train,2022,3,2022-03-28,2022-03-28 11:00:00,Dangermond_Sutter,12.954,heavy,bright_band,0,0,4909.091,1636.3636,0.90288955,41.727974,3.2212423913839956
train,2022,3,2022-03-28,2022-03-28 11:00:00,Dangermond_Tinta,10.16,heavy,bright_band,0,0,5636.364,2000.0,0.8563137,40.196026,3.9563017567311682
train,2022,3,2022-03-28,2022-03-28 12:00:00,Dangermond_Oaks,4.572,moderate,bright_band,0,0,5636.364,1636.3636,0.9198759,40.559593,8.87130209988705
train,2022,3,2022-03-28,2022-03-28 12:00:00,Dangermond_Sutter,7.62,heavy,bright_band,0,0,4909.091,1636.3636,0.92124635,39.00556,5.11884013498862
train,2022,3,2022-03-28,2022-03-28 12:00:00,Dangermond_Tinta,4.8260000000000005,moderate,bright_band,0,0,5636.364,1636.3636,0.8971965,39.00804,8.082892951064222
train,2022,3,2022-03-28,2022-03-28 13:00:00,Dangermond_Oaks,1.524,moderate,stratiform_mid,0,0,4545.4546,4545.4546,0.80287504,41.886314,27.484458262526143
train,2022,3,2022-03-28,2022-03-28 13:00:00,Dangermond_Sutter,1.778,moderate,stratiform_mid,0,0,4909.091,4909.091,0.77648777,43.61358,24.52957187648297
train,2022,3,2022-03-28,2022-03-28 14:00:00,Dangermond_Oaks,0.0,dry_light,light_dry,0,0,nan,1636.3636,0.8344681,14.001198,nan
train,2022,3,2022-03-28,2022-03-28 14:00:00,Dangermond_Sutter,0.0,dry_light,light_dry,0,0,nan,4545.4546,0.59903246,16.451584,nan
train,2022,3,2022-03-28,2022-03-28 14:00:00,Dangermond_Tinta,0.508,dry_light,light_dry,0,0,1272.7273,5272.727,0.6533766,23.095137,45.46286740640956
train,2022,3,2022-03-28,2022-03-28 15:00:00,Dangermond_Oaks,0.0,dry_light,light_dry,0,0,nan,909.0909,0.7832809,-5.9140506,nan
train,2022,3,2022-03-28,2022-03-28 15:00:00,Dangermond_Sutter,0.0,dry_light,light_dry,0,0,nan,1636.3636,0.6882767,3.9434633,nan
train,2022,3,2022-03-28,2022-03-28 15:00:00,Dangermond_Tinta,0.0,dry_light,light_dry,0,0,nan,1272.7273,0.65372723,6.5,nan
train,2022,3,2022-03-28,2022-03-28 16:00:00,Dangermond_Oaks,0.254,dry_light,light_dry,0,0,2727.2727,4181.8184,0.8253504,30.016895,118.17675312673013
train,2022,3,2022-03-28,2022-03-28 16:00:00,Dangermond_Tinta,0.254,dry_light,light_dry,0,0,3818.182,3818.182,0.7223895,34.42985,135.55059658260797
train,2022,3,2022-03-28,2022-03-28 17:00:00,Dangermond_Oaks,0.508,dry_light,light_dry,0,0,2727.2727,4909.091,0.7896608,20.00204,39.37409618708092
train,2022,3,2022-03-28,2022-03-28 17:00:00,Dangermond_Sutter,1.27,moderate,stratiform_mid,0,0,3454.5454,4909.091,0.7334194,33.994705,26.76748440960261
train,2022,3,2022-03-28,2022-03-28 17:00:00,Dangermond_Tinta,0.762,dry_light,light_dry,0,0,3818.182,5636.364,0.7030289,26.722185,35.06848442898647
train,2022,3,2022-03-28,2022-03-28 19:00:00,Dangermond_Oaks,0.0,dry_light,light_dry,0,0,nan,4181.8184,0.8839005,14.365301,nan
train,2022,3,2022-03-28,2022-03-28 19:00:00,Dangermond_Sutter,0.0,dry_light,light_dry,0,0,nan,2727.2727,0.6413584,14.95631,nan
train,2022,3,2022-03-28,2022-03-28 19:00:00,Dangermond_Tinta,0.0,dry_light,light_dry,0,0,nan,1636.3636,0.69333506,11.539752,nan
train,2022,3,2022-03-28,2022-03-28 20:00:00,Dangermond_Oaks,0.762,dry_light,light_dry,0,0,1636.3636,1636.3636,0.77092636,27.337465,35.87593869587255
train,2022,3,2022-03-28,2022-03-28 20:00:00,Dangermond_Sutter,0.762,dry_light,light_dry,0,0,2000.0,5636.364,0.7172045,33.025017,43.339917040246675
train,2022,3,2022-03-28,2022-03-28 20:00:00,Dangermond_Tinta,0.762,dry_light,light_dry,0,0,181.81818,5272.727,0.7120044,21.776793,28.578467882211438
train,2022,3,2022-03-28,2022-03-28 21:00:00,Dangermond_Oaks,0.0,dry_light,light_dry,0,0,nan,1636.3636,0.7722023,13.862946,nan
train,2022,3,2022-03-28,2022-03-28 21:00:00,Dangermond_Tinta,0.0,dry_light,light_dry,0,0,1272.7273,2000.0,0.7109431,31.809153,nan
train,2022,3,2022-03-28,2022-03-28 22:00:00,Dangermond_Oaks,0.0,dry_light,light_dry,0,0,nan,5636.364,0.8012619,8.996338,nan
train,2022,3,2022-03-28,2022-03-28 22:00:00,Dangermond_Tinta,0.254,dry_light,light_dry,0,0,nan,5636.364,0.6584594,11.653334,45.87926639346626
train,2022,3,2022-03-28,2022-03-28 23:00:00,Dangermond_Oaks,1.27,moderate,stratiform_mid,0,0,4545.4546,4545.4546,0.84475803,28.166798,22.178580817275158
train,2022,3,2022-03-28,2022-03-28 23:00:00,Dangermond_Sutter,1.524,moderate,stratiform_mid,0,0,4909.091,4545.4546,0.8269294,34.44255,22.600098857729453
train,2022,3,2022-03-28,2022-03-28 23:00:00,Dangermond_Tinta,0.762,dry_light,light_dry,0,0,3818.182,3454.5454,0.7331742,33.148365,43.50179136581621
train,2022,9,2022-09-19,2022-09-19 03:00:00,Dangermond_Army Camp,0.0,dry_light,light_dry,0,1,nan,1636.3636,0.95521086,4.548822,nan
train,2022,9,2022-09-19,2022-09-19 03:00:00,Dangermond_Bunker Hill,0.0,dry_light,light_dry,0,1,nan,1272.7273,0.89162755,6.2438645,nan
train,2022,9,2022-09-19,2022-09-19 03:00:00,Dangermond_Cistern,0.0,dry_light,light_dry,0,1,nan,2363.6365,0.7466232,7.914175,nan
train,2022,9,2022-09-19,2022-09-19 03:00:00,Dangermond_Oaks,0.0,dry_light,light_dry,0,1,nan,2363.6365,0.9391315,7.5283847,nan
train,2022,9,2022-09-19,2022-09-19 03:00:00,Dangermond_Ramajal,0.0,dry_light,light_dry,0,1,nan,2727.2727,0.82215524,-6.97361,nan
train,2022,9,2022-09-19,2022-09-19 03:00:00,Dangermond_Repeator,0.0,dry_light,light_dry,0,1,nan,3454.5454,0.82612514,6.440359,nan
train,2022,9,2022-09-19,2022-09-19 03:00:00,Dangermond_Sutter,0.0,dry_light,light_dry,0,1,nan,2727.2727,0.7613705,8.0,nan
train,2022,9,2022-09-19,2022-09-19 03:00:00,Dangermond_Tinta,0.0,dry_light,light_dry,0,1,nan,909.0909,0.5913872,12.466551,nan
train,2022,9,2022-09-19,2022-09-19 04:00:00,Dangermond_Army Camp,0.357,dry_light,light_dry,0,1,nan,545.4545,0.95914125,15.954948,44.691732283733806
train,2022,9,2022-09-19,2022-09-19 04:00:00,Dangermond_Bunker Hill,0.051,dry_light,light_dry,0,1,nan,1272.7273,0.97278786,16.776556,328.9520787257774
train,2022,9,2022-09-19,2022-09-19 04:00:00,Dangermond_Cistern,0.136,dry_light,light_dry,0,1,nan,1272.7273,0.9013519,14.57527,107.17110072865205
train,2022,9,2022-09-19,2022-09-19 04:00:00,Dangermond_Oaks,0.254,dry_light,light_dry,0,1,nan,545.4545,0.9404952,15.720209,61.890587093323234
train,2022,9,2022-09-19,2022-09-19 04:00:00,Dangermond_Ramajal,0.0,dry_light,light_dry,0,1,nan,1636.3636,0.9313424,12.473963,nan
train,2022,9,2022-09-19,2022-09-19 04:00:00,Dangermond_Repeator,0.0,dry_light,light_dry,0,1,545.4545,1272.7273,0.8997714,18.212164,nan
train,2022,9,2022-09-19,2022-09-19 04:00:00,Dangermond_Sutter,0.0,dry_light,light_dry,0,1,nan,1272.7273,0.89815694,10.083091,nan
train,2022,9,2022-09-19,2022-09-19 04:00:00,Dangermond_Tinta,0.254,dry_light,light_dry,0,1,nan,545.4545,0.8019644,11.171207,43.981131606214625
train,2022,9,2022-09-19,2022-09-19 05:00:00,Dangermond_Army Camp,1.904,moderate,other,0,1,nan,2000.0,0.9779838,17.196096,9.031563245949625
train,2022,9,2022-09-19,2022-09-19 05:00:00,Dangermond_Bunker Hill,0.85,dry_light,light_dry,0,1,nan,2000.0,0.98506266,15.917505,18.726476781508502
train,2022,9,2022-09-19,2022-09-19 05:00:00,Dangermond_Cistern,1.2069999999999999,moderate,bright_band,0,1,nan,545.4545,0.9133335,16.234186,13.4500299689191
train,2022,9,2022-09-19,2022-09-19 05:00:00,Dangermond_Oaks,1.778,moderate,shallow,0,1,545.4545,545.4545,0.9607031,18.939968,10.652400511322194
train,2022,9,2022-09-19,2022-09-19 05:00:00,Dangermond_Ramajal,0.0,dry_light,light_dry,0,1,nan,545.4545,0.95635265,13.009273,nan
train,2022,9,2022-09-19,2022-09-19 05:00:00,Dangermond_Repeator,0.391,dry_light,light_dry,0,1,nan,545.4545,0.91908854,15.824041,40.47069403216662
train,2022,9,2022-09-19,2022-09-19 05:00:00,Dangermond_Sutter,0.508,dry_light,light_dry,0,1,nan,2363.6365,0.946413,14.700459,28.93791048545537
train,2022,9,2022-09-19,2022-09-19 05:00:00,Dangermond_Tinta,1.524,moderate,bright_band,0,1,nan,545.4545,0.8402975,17.607916,11.553750576309644
train,2022,9,2022-09-19,2022-09-19 06:00:00,Dangermond_Army Camp,0.255,dry_light,light_dry,0,1,nan,1636.3636,0.89133906,4.8492517,19.016673518162147
train,2022,9,2022-09-19,2022-09-19 06:00:00,Dangermond_Bunker Hill,0.017,dry_light,light_dry,0,1,nan,545.4545,0.97583646,5.7302365,337.0727370767032
train,2022,9,2022-09-19,2022-09-19 06:00:00,Dangermond_Cistern,0.085,dry_light,light_dry,0,1,nan,181.81818,0.7891495,8.52003,100.23564731373506
train,2022,9,2022-09-19,2022-09-19 06:00:00,Dangermond_Oaks,0.508,dry_light,light_dry,0,1,nan,1636.3636,0.93487835,10.455695,20.582077071422667
train,2022,9,2022-09-19,2022-09-19 06:00:00,Dangermond_Ramajal,0.0,dry_light,light_dry,0,1,nan,545.4545,0.8904836,-2.063814,nan
train,2022,9,2022-09-19,2022-09-19 06:00:00,Dangermond_Repeator,0.017,dry_light,light_dry,0,1,nan,1272.7273,0.8942443,5.9979916,352.8230330523322
train,2022,9,2022-09-19,2022-09-19 06:00:00,Dangermond_Sutter,0.0,dry_light,light_dry,0,1,nan,909.0909,0.70822805,0.35919833,nan
train,2022,9,2022-09-19,2022-09-19 06:00:00,Dangermond_Tinta,0.508,dry_light,light_dry,0,1,nan,909.0909,0.8146789,16.724604,32.92244813573642
train,2022,9,2022-09-19,2022-09-19 07:00:00,Dangermond_Army Camp,1.768,moderate,bright_band,0,1,1272.7273,909.0909,0.9161046,20.587143,11.644311620099511
train,2022,9,2022-09-19,2022-09-19 07:00:00,Dangermond_Bunker Hill,1.071,moderate,shallow,0,1,1272.7273,909.0909,0.98936176,21.229305,19.82194702832305
train,2022,9,2022-09-19,2022-09-19 07:00:00,Dangermond_Cistern,0.323,dry_light,light_dry,0,1,545.4545,545.4545,0.8324334,19.655756,60.853733735926006
train,2022,9,2022-09-19,2022-09-19 07:00:00,Dangermond_Oaks,1.778,moderate,bright_band,0,1,1272.7273,1272.7273,0.9365716,22.964067,12.915673486561555
train,2022,9,2022-09-19,2022-09-19 07:00:00,Dangermond_Ramajal,0.0,dry_light,light_dry,0,1,nan,2363.6365,0.88950264,17.718271,nan
train,2022,9,2022-09-19,2022-09-19 07:00:00,Dangermond_Repeator,0.493,dry_light,light_dry,0,1,1272.7273,909.0909,0.90628326,22.384863,45.40540141943261
train,2022,9,2022-09-19,2022-09-19 07:00:00,Dangermond_Sutter,0.508,dry_light,light_dry,0,1,nan,1636.3636,0.83728343,17.796858,35.03318471232737
train,2022,9,2022-09-19,2022-09-19 07:00:00,Dangermond_Tinta,1.778,moderate,bright_band,0,1,2000.0,1636.3636,0.892494,25.711329,14.460814683053838
train,2022,9,2022-09-19,2022-09-19 08:00:00,Dangermond_Army Camp,6.273,heavy,bright_band,0,1,2727.2727,2363.6365,0.92753094,24.87237,3.9649880067328795
train,2022,9,2022-09-19,2022-09-19 08:00:00,Dangermond_Bunker Hill,1.819,moderate,shallow,0,1,1272.7273,909.0909,0.97770965,24.796612,13.632002081302184
train,2022,9,2022-09-19,2022-09-19 08:00:00,Dangermond_Cistern,3.9610000000000003,moderate,bright_band,0,1,2363.6365,1272.7273,0.93772507,29.42402,7.428432407778821
train,2022,9,2022-09-19,2022-09-19 08:00:00,Dangermond_Oaks,5.334,heavy,shallow,0,1,1272.7273,909.0909,0.9564811,26.074745,4.888403670457941
train,2022,9,2022-09-19,2022-09-19 08:00:00,Dangermond_Ramajal,0.017,dry_light,light_dry,0,1,1636.3636,1636.3636,0.96625614,23.35851,1374.029944924747
train,2022,9,2022-09-19,2022-09-19 08:00:00,Dangermond_Repeator,1.3599999999999999,moderate,bright_band,0,1,1636.3636,545.4545,0.8850342,26.192472,19.25917092491599
train,2022,9,2022-09-19,2022-09-19 08:00:00,Dangermond_Sutter,2.794,moderate,bright_band,0,1,1272.7273,1272.7273,0.88603234,26.84228,9.607115044453867
train,2022,9,2022-09-19,2022-09-19 08:00:00,Dangermond_Tinta,6.096,heavy,bright_band,0,1,1272.7273,545.4545,0.9429176,28.822899,4.7281658242693725
train,2022,9,2022-09-19,2022-09-19 09:00:00,Dangermond_Army Camp,10.421,heavy,bright_band,1,1,2363.6365,909.0909,0.88284045,29.018978,2.7846634794066296
train,2022,9,2022-09-19,2022-09-19 09:00:00,Dangermond_Bunker Hill,1.734,moderate,shallow,1,1,2363.6365,2363.6365,0.98581207,27.339542,15.766748782535188
train,2022,9,2022-09-19,2022-09-19 09:00:00,Dangermond_Cistern,8.84,heavy,bright_band,1,1,2363.6365,545.4545,0.93880403,31.978998,3.617533731244808
train,2022,9,2022-09-19,2022-09-19 09:00:00,Dangermond_Oaks,10.414,heavy,bright_band,1,1,2727.2727,2363.6365,0.90708876,28.768799,2.7625118905439794
train,2022,9,2022-09-19,2022-09-19 09:00:00,Dangermond_Ramajal,0.11900000000000001,dry_light,light_dry,1,1,2000.0,909.0909,0.9701106,29.061342,244.21295999478892
train,2022,9,2022-09-19,2022-09-19 09:00:00,Dangermond_Repeator,2.346,moderate,stratiform_mid,1,1,3090.9092,1272.7273,0.9585599,30.450863,12.979907452907709
train,2022,9,2022-09-19,2022-09-19 09:00:00,Dangermond_Sutter,6.35,heavy,bright_band,1,1,3090.9092,1636.3636,0.9026157,29.372034,4.625517176830862
train,2022,9,2022-09-19,2022-09-19 09:00:00,Dangermond_Tinta,9.906,heavy,bright_band,1,1,2000.0,909.0909,0.9294096,32.177433,3.2482771061897853
train,2022,9,2022-09-19,2022-09-19 10:00:00,Dangermond_Army Camp,7.904999999999999,heavy,shallow,1,1,2727.2727,2727.2727,0.83986884,29.777828,3.7669611912147674
train,2022,9,2022-09-19,2022-09-19 10:00:00,Dangermond_Bunker Hill,1.003,moderate,stratiform_mid,1,1,3090.9092,2000.0,0.9786724,30.588442,30.496950995767584
train,2022,9,2022-09-19,2022-09-19 10:00:00,Dangermond_Cistern,9.214,heavy,bright_band,1,1,2000.0,1272.7273,0.9305317,28.728798,3.1179507176685104
train,2022,9,2022-09-19,2022-09-19 10:00:00,Dangermond_Oaks,7.366,heavy,bright_band,1,1,3090.9092,2000.0,0.86309326,30.904835,4.195606129149397
train,2022,9,2022-09-19,2022-09-19 10:00:00,Dangermond_Ramajal,0.085,dry_light,light_dry,1,1,1636.3636,545.4545,0.9367363,26.5195,311.99412626378677
train,2022,9,2022-09-19,2022-09-19 10:00:00,Dangermond_Repeator,1.8699999999999999,moderate,bright_band,1,1,3090.9092,2363.6365,0.9028183,31.438822,16.812204167167135
train,2022,9,2022-09-19,2022-09-19 10:00:00,Dangermond_Sutter,7.366,heavy,bright_band,1,1,3090.9092,2363.6365,0.92260516,28.691626,3.895143306420415
train,2022,9,2022-09-19,2022-09-19 10:00:00,Dangermond_Tinta,8.128,heavy,bright_band,1,1,3090.9092,1636.3636,0.9371356,31.592617,3.886886938350407
train,2022,9,2022-09-19,2022-09-19 11:00:00,Dangermond_Army Camp,7.429,heavy,bright_band,1,1,1272.7273,545.4545,0.8650571,29.829939,4.015337042475408
train,2022,9,2022-09-19,2022-09-19 11:00:00,Dangermond_Bunker Hill,1.717,moderate,shallow,1,1,2727.2727,2727.2727,0.9757177,28.229204,16.441004180463857
train,2022,9,2022-09-19,2022-09-19 11:00:00,Dangermond_Cistern,7.497,heavy,shallow,1,1,2363.6365,909.0909,0.9558996,27.879892,3.7188065025000885
train,2022,9,2022-09-19,2022-09-19 11:00:00,Dangermond_Oaks,6.8580000000000005,heavy,bright_band,1,1,1272.7273,909.0909,0.8800742,27.897211,4.067834802395611
train,2022,9,2022-09-19,2022-09-19 11:00:00,Dangermond_Ramajal,0.068,dry_light,light_dry,1,1,2000.0,909.0909,0.96762687,25.77494,379.0432425106273
train,2022,9,2022-09-19,2022-09-19 11:00:00,Dangermond_Repeator,2.159,moderate,bright_band,1,1,1636.3636,545.4545,0.92522734,32.31213,14.966248251211319
train,2022,9,2022-09-19,2022-09-19 11:00:00,Dangermond_Sutter,8.128,heavy,bright_band,1,1,2363.6365,1636.3636,0.8824075,27.044611,3.3273389489631953
train,2022,9,2022-09-19,2022-09-19 11:00:00,Dangermond_Tinta,9.906,heavy,bright_band,1,1,3090.9092,909.0909,0.90321255,31.140446,3.143594357886989
train,2022,9,2022-09-19,2022-09-19 12:00:00,Dangermond_Army Camp,5.0489999999999995,heavy,bright_band,0,1,1636.3636,2363.6365,0.773979,22.261324,4.409056036607845
train,2022,9,2022-09-19,2022-09-19 12:00:00,Dangermond_Bunker Hill,2.159,moderate,shallow,0,1,2000.0,2363.6365,0.9774018,22.207401,10.285966315717816
train,2022,9,2022-09-19,2022-09-19 12:00:00,Dangermond_Cistern,6.477,heavy,bright_band,0,1,1636.3636,1272.7273,0.9177657,28.029648,4.327566439269482
train,2022,9,2022-09-19,2022-09-19 12:00:00,Dangermond_Oaks,3.81,moderate,shallow,0,1,1636.3636,2727.2727,0.85533565,26.09528,6.84915477522402
train,2022,9,2022-09-19,2022-09-19 12:00:00,Dangermond_Ramajal,0.085,dry_light,light_dry,0,1,1272.7273,2727.2727,0.9574297,28.366995,333.7293512680951
train,2022,9,2022-09-19,2022-09-19 12:00:00,Dangermond_Repeator,2.04,moderate,shallow,0,1,2363.6365,2727.2727,0.8630016,24.061974,11.79508508420458
train,2022,9,2022-09-19,2022-09-19 12:00:00,Dangermond_Sutter,4.572,moderate,bright_band,0,1,1636.3636,1272.7273,0.8750519,29.854816,6.5299248549360405
train,2022,9,2022-09-19,2022-09-19 12:00:00,Dangermond_Tinta,7.366,heavy,bright_band,0,1,2363.6365,909.0909,0.9285068,31.600847,4.290096014697624
train,2022,9,2022-09-19,2022-09-19 13:00:00,Dangermond_Army Camp,1.428,moderate,shallow,0,1,545.4545,7090.909,0.8104371,20.210163,14.152775291635209
train,2022,9,2022-09-19,2022-09-19 13:00:00,Dangermond_Bunker Hill,0.5609999999999999,dry_light,light_dry,0,1,nan,181.81818,0.958468,17.619888,31.408000544855728
train,2022,9,2022-09-19,2022-09-19 13:00:00,Dangermond_Cistern,0.884,dry_light,light_dry,0,1,nan,545.4545,0.8864293,16.377121,18.526154945339012
train,2022,9,2022-09-19,2022-09-19 13:00:00,Dangermond_Oaks,1.016,moderate,bright_band,0,1,545.4545,1636.3636,0.7944626,21.182007,20.848431925135333
train,2022,9,2022-09-19,2022-09-19 13:00:00,Dangermond_Ramajal,0.068,dry_light,light_dry,0,1,545.4545,545.4545,0.93265736,23.685974,348.32314883961396
train,2022,9,2022-09-19,2022-09-19 13:00:00,Dangermond_Repeator,0.323,dry_light,light_dry,0,1,181.81818,2363.6365,0.8840686,18.65199,57.74610182818245
train,2022,9,2022-09-19,2022-09-19 13:00:00,Dangermond_Sutter,1.016,moderate,bright_band,0,1,nan,181.81818,0.9120704,17.907818,17.62580496119702
train,2022,9,2022-09-19,2022-09-19 13:00:00,Dangermond_Tinta,3.302,moderate,bright_band,0,1,545.4545,1272.7273,0.89664555,21.790047,6.599045030858428
train,2022,9,2022-09-19,2022-09-19 14:00:00,Dangermond_Army Camp,5.253,heavy,bright_band,0,1,2363.6365,1272.7273,0.8267796,32.531788,6.1929921706290605
train,2022,9,2022-09-19,2022-09-19 14:00:00,Dangermond_Bunker Hill,2.312,moderate,shallow,0,1,2000.0,2000.0,0.9866668,39.572247,17.11602359494536
train,2022,9,2022-09-19,2022-09-19 14:00:00,Dangermond_Cistern,4.811,moderate,stratiform_mid,0,1,3090.9092,545.4545,0.9591898,35.572475,7.393987826512078
train,2022,9,2022-09-19,2022-09-19 14:00:00,Dangermond_Oaks,4.8260000000000005,moderate,bright_band,0,1,2000.0,1636.3636,0.8380078,27.079197,5.6111058702717855
train,2022,9,2022-09-19,2022-09-19 14:00:00,Dangermond_Ramajal,0.051000000000000004,dry_light,light_dry,0,1,3454.5454,2363.6365,0.949973,27.963547,548.304838292739
train,2022,9,2022-09-19,2022-09-19 14:00:00,Dangermond_Repeator,1.819,moderate,bright_band,0,1,2363.6365,1272.7273,0.8930528,33.886173,18.629012231056084
train,2022,9,2022-09-19,2022-09-19 14:00:00,Dangermond_Sutter,3.81,moderate,bright_band,0,1,2727.2727,2363.6365,0.84151614,26.329874,6.910728094146007
train,2022,9,2022-09-19,2022-09-19 14:00:00,Dangermond_Tinta,6.35,heavy,bright_band,0,1,1272.7273,181.81818,0.9271147,25.636124,4.037184827909695
train,2022,9,2022-09-19,2022-09-19 15:00:00,Dangermond_Army Camp,12.257000000000001,heavy,bright_band,1,1,2727.2727,2363.6365,0.8712818,28.893305,2.3572901056399687
train,2022,9,2022-09-19,2022-09-19 15:00:00,Dangermond_Bunker Hill,5.1,heavy,stratiform_mid,1,1,3090.9092,2363.6365,0.9788337,28.269222,5.542984756768919
train,2022,9,2022-09-19,2022-09-19 15:00:00,Dangermond_Cistern,10.472,heavy,warm_shallow_heavy,1,1,2727.2727,1272.7273,0.9569975,31.699196,3.0270431495241032
train,2022,9,2022-09-19,2022-09-19 15:00:00,Dangermond_Oaks,8.382,heavy,bright_band,1,1,2727.2727,2363.6365,0.9040003,30.420412,3.629254600763378
train,2022,9,2022-09-19,2022-09-19 15:00:00,Dangermond_Ramajal,0.051000000000000004,dry_light,light_dry,1,1,2727.2727,1272.7273,0.94761455,31.480091,617.2566881366804
train,2022,9,2022-09-19,2022-09-19 15:00:00,Dangermond_Repeator,6.749,heavy,bright_band,1,1,3090.9092,1636.3636,0.9048281,30.735346,4.554059244399778
train,2022,9,2022-09-19,2022-09-19 15:00:00,Dangermond_Sutter,7.366,heavy,bright_band,1,1,3090.9092,2000.0,0.7943017,34.53128,4.6879283895707475
train,2022,9,2022-09-19,2022-09-19 15:00:00,Dangermond_Tinta,9.906,heavy,bright_band,1,1,2363.6365,1636.3636,0.9220953,31.677948,3.1978546333582547
train,2022,9,2022-09-19,2022-09-19 16:00:00,Dangermond_Army Camp,7.3950000000000005,heavy,bright_band,1,1,2727.2727,2363.6365,0.83340394,30.786755,4.163185207323096
train,2022,9,2022-09-19,2022-09-19 16:00:00,Dangermond_Bunker Hill,4.199,moderate,shallow,1,1,2363.6365,1272.7273,0.9803653,28.090843,6.689888830836769
train,2022,9,2022-09-19,2022-09-19 16:00:00,Dangermond_Cistern,7.123,heavy,shallow,1,1,2727.2727,2363.6365,0.9546779,28.892324,4.05620166329241
train,2022,9,2022-09-19,2022-09-19 16:00:00,Dangermond_Oaks,7.112,heavy,bright_band,1,1,2363.6365,2000.0,0.89354753,28.223986,3.96850192238429
train,2022,9,2022-09-19,2022-09-19 16:00:00,Dangermond_Ramajal,0.051000000000000004,dry_light,light_dry,1,1,2727.2727,2363.6365,0.9103773,31.292973,613.5876973470051
train,2022,9,2022-09-19,2022-09-19 16:00:00,Dangermond_Repeator,3.519,moderate,bright_band,1,1,3090.9092,2363.6365,0.9334272,26.936543,7.654601452397365
train,2022,9,2022-09-19,2022-09-19 16:00:00,Dangermond_Sutter,5.8420000000000005,heavy,bright_band,1,1,2000.0,1272.7273,0.94332963,28.704758,4.9135155238667725
train,2022,9,2022-09-19,2022-09-19 16:00:00,Dangermond_Tinta,7.62,heavy,bright_band,1,1,3090.9092,1272.7273,0.8967428,28.786348,3.7777360030046596
train,2022,9,2022-09-19,2022-09-19 17:00:00,Dangermond_Army Camp,7.497,heavy,bright_band,1,1,2363.6365,1636.3636,0.8620655,28.066917,3.743753157187354
train,2022,9,2022-09-19,2022-09-19 17:00:00,Dangermond_Bunker Hill,2.057,moderate,shallow,1,1,2363.6365,1636.3636,0.9851263,28.627184,13.91695863596722
train,2022,9,2022-09-19,2022-09-19 17:00:00,Dangermond_Cistern,7.293,heavy,stratiform_mid,1,1,3090.9092,2727.2727,0.96489227,28.797092,3.948593505792423
train,2022,9,2022-09-19,2022-09-19 17:00:00,Dangermond_Oaks,5.334,heavy,bright_band,1,1,1636.3636,909.0909,0.8881893,25.19043,4.722615239501312
